trade_id,side,volume,price,datetime,timestamp,direction
1017258813,sell,0.00060374,80480.4,2026-05-12 18:28:16.815530+00:00,1778610496815,-1
1017258814,sell,0.00123011,80480.4,2026-05-12 18:28:16.844628+00:00,1778610496844,-1
1017258815,sell,0.00024147,80480.4,2026-05-12 18:28:16.925323+00:00,1778610496925,-1
1017258816,sell,0.00184262,80480.4,2026-05-12 18:28:17.366896+00:00,1778610497366,-1
1017258817,sell,0.08933576,80480.4,2026-05-12 18:28:17.366896+00:00,1778610497366,-1
1017258818,buy,1.9e-07,80480.39,2026-05-12 18:28:17.504179+00:00,1778610497504,1
1017258819,sell,0.00012301,80480.4,2026-05-12 18:28:17.513495+00:00,1778610497513,-1
1017258820,sell,0.00030753,80480.4,2026-05-12 18:28:17.719181+00:00,1778610497719,-1
1017258821,sell,0.00120748,80480.4,2026-05-12 18:28:17.913456+00:00,1778610497913,-1
1017258822,sell,0.00307528,80480.4,2026-05-12 18:28:18.473824+00:00,1778610498473,-1
1017258823,buy,6e-08,80480.39,2026-05-12 18:28:18.560135+00:00,1778610498560,1
1017258824,sell,0.00015069,80480.4,2026-05-12 18:28:18.577894+00:00,1778610498577,-1
1017258825,sell,9.23e-06,80480.4,2026-05-12 18:28:18.769054+00:00,1778610498769,-1
1017258826,sell,0.00061506,80480.4,2026-05-12 18:28:18.817922+00:00,1778610498817,-1
1017258827,sell,2.46e-05,80480.4,2026-05-12 18:28:19.162567+00:00,1778610499162,-1
1017258828,buy,1e-08,80480.39,2026-05-12 18:28:19.324069+00:00,1778610499324,1
1017258829,buy,1e-07,80480.39,2026-05-12 18:28:19.571608+00:00,1778610499571,1
1017258830,sell,0.00123011,80480.4,2026-05-12 18:28:19.637589+00:00,1778610499637,-1
1017258832,sell,0.00203687,80480.4,2026-05-12 18:28:20.389970+00:00,1778610500389,-1
1017258831,sell,0.03892305,80480.4,2026-05-12 18:28:20.389970+00:00,1778610500389,-1
1017258834,sell,0.00422299,80480.4,2026-05-12 18:28:20.393284+00:00,1778610500393,-1
1017258835,sell,1e-08,80480.41,2026-05-12 18:28:20.393284+00:00,1778610500393,-1
1017258836,sell,1e-08,80480.42,2026-05-12 18:28:20.393284+00:00,1778610500393,-1
1017258837,sell,7e-08,80480.44,2026-05-12 18:28:20.393284+00:00,1778610500393,-1
1017258833,sell,0.00218616,80480.4,2026-05-12 18:28:20.393284+00:00,1778610500393,-1
1017258838,buy,0.002072,80482.45,2026-05-12 18:28:20.699963+00:00,1778610500699,1
1017258839,buy,6e-08,80482.45,2026-05-12 18:28:20.703561+00:00,1778610500703,1
1017258840,buy,1e-07,80482.45,2026-05-12 18:28:21.749614+00:00,1778610501749,1
1017258841,buy,1e-08,80482.45,2026-05-12 18:28:21.813070+00:00,1778610501813,1
1017258842,sell,3.208e-05,80482.46,2026-05-12 18:28:22.742208+00:00,1778610502742,-1
1017258843,buy,3e-08,80482.45,2026-05-12 18:28:22.743222+00:00,1778610502743,1
1017258844,sell,0.02112515,80482.46,2026-05-12 18:28:23.028272+00:00,1778610503028,-1
1017258845,sell,0.03278484,80482.46,2026-05-12 18:28:23.028403+00:00,1778610503028,-1
1017258846,sell,0.04911467,80482.46,2026-05-12 18:28:23.028446+00:00,1778610503028,-1
1017258847,sell,0.03188788,80482.46,2026-05-12 18:28:23.028734+00:00,1778610503028,-1
1017258849,sell,1e-08,80482.46,2026-05-12 18:28:23.031634+00:00,1778610503031,-1
1017258848,sell,0.00169298,80482.46,2026-05-12 18:28:23.031634+00:00,1778610503031,-1
1017258850,sell,1e-08,80482.47,2026-05-12 18:28:23.032197+00:00,1778610503032,-1
1017258851,sell,1e-08,80482.48,2026-05-12 18:28:23.032197+00:00,1778610503032,-1
1017258852,sell,1e-08,80482.49,2026-05-12 18:28:23.032197+00:00,1778610503032,-1
1017258853,sell,1e-08,80482.5,2026-05-12 18:28:23.032197+00:00,1778610503032,-1
1017258854,sell,0.014909,80483.67,2026-05-12 18:28:23.056588+00:00,1778610503056,-1
1017258855,sell,1.4e-05,80483.75,2026-05-12 18:28:23.182916+00:00,1778610503182,-1
1017258856,sell,1.4e-05,80487.1,2026-05-12 18:28:23.458751+00:00,1778610503458,-1
1017258857,sell,0.002882,80487.1,2026-05-12 18:28:23.458751+00:00,1778610503458,-1
1017258858,buy,1.2e-07,80487.09,2026-05-12 18:28:23.762086+00:00,1778610503762,1
1017258859,sell,8e-07,80487.1,2026-05-12 18:28:24.097080+00:00,1778610504097,-1
1017258860,sell,1.363e-05,80487.1,2026-05-12 18:28:24.097080+00:00,1778610504097,-1
1017258861,buy,1e-08,80487.09,2026-05-12 18:28:24.219299+00:00,1778610504219,1
1017258862,sell,0.01207775,80487.1,2026-05-12 18:28:24.255361+00:00,1778610504255,-1
1017258863,buy,6e-08,80487.09,2026-05-12 18:28:24.834580+00:00,1778610504834,1
1017258864,buy,0.00156871,80487.09,2026-05-12 18:28:25.375220+00:00,1778610505375,1
1017258865,buy,1e-07,80487.09,2026-05-12 18:28:25.887100+00:00,1778610505887,1
1017258866,sell,1.227e-05,80487.1,2026-05-12 18:28:26.338212+00:00,1778610506338,-1
1017258867,buy,1e-08,80487.09,2026-05-12 18:28:27.167099+00:00,1778610507167,1
1017258868,buy,5e-08,80487.09,2026-05-12 18:28:27.723374+00:00,1778610507723,1
1017258869,buy,1.2e-07,80487.09,2026-05-12 18:28:28.787783+00:00,1778610508787,1
1017258870,buy,1e-08,80487.09,2026-05-12 18:28:29.564406+00:00,1778610509564,1
1017258871,sell,0.00094288,80487.1,2026-05-12 18:28:30.351551+00:00,1778610510351,-1
1017258872,buy,0.00095911,80487.09,2026-05-12 18:28:30.400074+00:00,1778610510400,1
1017258873,sell,2.017e-05,80487.1,2026-05-12 18:28:31.512283+00:00,1778610511512,-1
1017258874,buy,1e-08,80487.09,2026-05-12 18:28:31.967529+00:00,1778610511967,1
1017258875,buy,0.00299763,80487.09,2026-05-12 18:28:32.551995+00:00,1778610512551,1
1017258876,buy,0.00010399,80487.09,2026-05-12 18:28:33.327904+00:00,1778610513327,1
1017258877,buy,0.00014576,80487.09,2026-05-12 18:28:33.327904+00:00,1778610513327,1
1017258878,buy,0.00692115,80487.09,2026-05-12 18:28:33.406145+00:00,1778610513406,1
1017258879,buy,3.653e-05,80487.09,2026-05-12 18:28:33.406145+00:00,1778610513406,1
1017258880,buy,0.01490945,80485.88,2026-05-12 18:28:33.406145+00:00,1778610513406,1
1017258881,buy,0.00080509,80485.43,2026-05-12 18:28:33.419577+00:00,1778610513419,1
1017258882,sell,0.00082494,80482.46,2026-05-12 18:28:33.935086+00:00,1778610513935,-1
1017258883,sell,0.00122752,80482.46,2026-05-12 18:28:33.958887+00:00,1778610513958,-1
1017258884,buy,1e-08,80482.45,2026-05-12 18:28:34.273141+00:00,1778610514273,1
1017258885,sell,0.0003075,80482.46,2026-05-12 18:28:34.422291+00:00,1778610514422,-1
1017258886,sell,0.00117847,80482.46,2026-05-12 18:28:34.526304+00:00,1778610514526,-1
1017258887,buy,6.32e-06,80482.45,2026-05-12 18:28:34.762619+00:00,1778610514762,1
1017258888,buy,0.00072462,80482.45,2026-05-12 18:28:34.762619+00:00,1778610514762,1
1017258889,sell,0.00129606,80478.14,2026-05-12 18:28:35.086802+00:00,1778610515086,-1
1017258890,buy,3.2e-07,80478.13,2026-05-12 18:28:35.517662+00:00,1778610515517,1
1017258891,sell,0.00030187,80478.14,2026-05-12 18:28:36.144778+00:00,1778610516144,-1
1017258892,sell,7.902e-05,80478.14,2026-05-12 18:28:37.140291+00:00,1778610517140,-1
1017258893,buy,0.00020882,80478.13,2026-05-12 18:28:37.312257+00:00,1778610517312,1
1017258894,buy,1e-08,80478.13,2026-05-12 18:28:38.001904+00:00,1778610518001,1
1017258895,buy,1.644e-05,80478.13,2026-05-12 18:28:38.039787+00:00,1778610518039,1
1017258896,buy,1.4e-05,80477.05,2026-05-12 18:28:38.184780+00:00,1778610518184,1
1017258897,buy,0.00896929,80476.92,2026-05-12 18:28:38.184780+00:00,1778610518184,1
1017258898,buy,0.00594182,80476.92,2026-05-12 18:28:38.184861+00:00,1778610518184,1
1017258899,buy,0.56015834,80473.97,2026-05-12 18:28:38.208786+00:00,1778610518208,1
1017258900,buy,0.13499108,80473.97,2026-05-12 18:28:38.208966+00:00,1778610518208,1
1017258903,buy,0.008,80473.66,2026-05-12 18:28:38.209507+00:00,1778610518209,1
1017258902,buy,1.4e-05,80473.7,2026-05-12 18:28:38.209507+00:00,1778610518209,1
1017258901,buy,0.30485058,80473.97,2026-05-12 18:28:38.209507+00:00,1778610518209,1
1017258904,buy,1.4e-05,80470.35,2026-05-12 18:28:38.215132+00:00,1778610518215,1
1017258905,buy,0.010086,80469.98,2026-05-12 18:28:38.215132+00:00,1778610518215,1
1017258906,buy,0.009914,80469.98,2026-05-12 18:28:38.216162+00:00,1778610518216,1
1017258907,buy,0.00019821,80468.33,2026-05-12 18:28:38.216162+00:00,1778610518216,1
1017258908,buy,0.04588779,80468.17,2026-05-12 18:28:38.216162+00:00,1778610518216,1
1017258909,buy,3.39e-05,80468.17,2026-05-12 18:28:38.216404+00:00,1778610518216,1
1017258910,buy,0.0192661,80468.08,2026-05-12 18:28:38.216404+00:00,1778610518216,1
1017258911,buy,0.0101,80468.08,2026-05-12 18:28:38.221780+00:00,1778610518221,1
1017258912,sell,1.514e-05,80468.09,2026-05-12 18:28:38.245800+00:00,1778610518245,-1
1017258913,buy,0.010633,80468.08,2026-05-12 18:28:38.259104+00:00,1778610518259,1
1017258914,buy,1.4e-05,80467.0,2026-05-12 18:28:38.301104+00:00,1778610518301,1
1017258915,buy,1.4e-05,80463.65,2026-05-12 18:28:38.373395+00:00,1778610518373,1
1017258916,buy,0.04184698,80462.2,2026-05-12 18:28:38.419797+00:00,1778610518419,1
1017258917,sell,0.00122816,80461.56,2026-05-12 18:28:40.123663+00:00,1778610520123,-1
1017258922,buy,0.00876174,80460.24,2026-05-12 18:28:40.584322+00:00,1778610520584,1
1017258921,buy,1.4e-05,80460.3,2026-05-12 18:28:40.584322+00:00,1778610520584,1
1017258919,buy,0.00032425,80461.55,2026-05-12 18:28:40.584322+00:00,1778610520584,1
1017258918,buy,0.008,80461.55,2026-05-12 18:28:40.584322+00:00,1778610520584,1
1017258920,buy,0.008,80461.46,2026-05-12 18:28:40.584322+00:00,1778610520584,1
1017258923,buy,1e-08,80458.11,2026-05-12 18:28:40.661708+00:00,1778610520661,1
1017258924,buy,2.5e-07,80458.31,2026-05-12 18:28:41.271169+00:00,1778610521271,1
1017258925,sell,0.00354133,80458.62,2026-05-12 18:28:41.438591+00:00,1778610521438,-1
1017258926,buy,2.6e-07,80458.61,2026-05-12 18:28:42.292814+00:00,1778610522292,1
1017258927,sell,0.00111952,80458.62,2026-05-12 18:28:43.980578+00:00,1778610523980,-1
1017258933,sell,7e-08,80458.66,2026-05-12 18:28:44.387575+00:00,1778610524387,-1
1017258932,sell,3e-08,80458.64,2026-05-12 18:28:44.387575+00:00,1778610524387,-1
1017258930,sell,1e-08,80458.62,2026-05-12 18:28:44.387575+00:00,1778610524387,-1
1017258929,sell,0.12564937,80458.62,2026-05-12 18:28:44.387575+00:00,1778610524387,-1
1017258928,sell,0.00918083,80458.62,2026-05-12 18:28:44.387575+00:00,1778610524387,-1
1017258931,sell,0.00015018,80458.62,2026-05-12 18:28:44.387575+00:00,1778610524387,-1
1017258934,buy,1.1e-07,80461.41,2026-05-12 18:28:44.633966+00:00,1778610524633,1
1017258935,sell,0.00123015,80461.42,2026-05-12 18:28:45.379780+00:00,1778610525379,-1
1017258936,buy,6e-08,80461.41,2026-05-12 18:28:45.910801+00:00,1778610525910,1
1017258944,sell,2.4e-07,80461.56,2026-05-12 18:28:46.773045+00:00,1778610526773,-1
1017258943,sell,0.01235303,80461.46,2026-05-12 18:28:46.773045+00:00,1778610526773,-1
1017258942,sell,5e-08,80461.45,2026-05-12 18:28:46.773045+00:00,1778610526773,-1
1017258940,sell,3e-08,80461.44,2026-05-12 18:28:46.773045+00:00,1778610526773,-1
1017258939,sell,0.01,80461.42,2026-05-12 18:28:46.773045+00:00,1778610526773,-1
1017258938,sell,1e-08,80461.42,2026-05-12 18:28:46.773045+00:00,1778610526773,-1
1017258937,sell,0.12814644,80461.42,2026-05-12 18:28:46.773045+00:00,1778610526773,-1
1017258941,sell,0.01235303,80461.45,2026-05-12 18:28:46.773045+00:00,1778610526773,-1
1017258945,sell,0.00062143,80462.89,2026-05-12 18:28:46.773629+00:00,1778610526773,-1
1017258946,buy,6e-08,80466.99,2026-05-12 18:28:47.150994+00:00,1778610527150,1
1017258947,buy,0.00188289,80466.99,2026-05-12 18:28:48.319016+00:00,1778610528319,1
1017258948,buy,0.00018829,80466.99,2026-05-12 18:28:48.700139+00:00,1778610528700,1
1017258949,buy,8e-08,80466.99,2026-05-12 18:28:48.748016+00:00,1778610528748,1
1017258950,buy,1.3e-07,80466.99,2026-05-12 18:28:50.495804+00:00,1778610530495,1
1017258951,buy,6e-08,80466.99,2026-05-12 18:28:51.587976+00:00,1778610531587,1
1017258953,sell,0.00025174,80467.0,2026-05-12 18:28:51.692562+00:00,1778610531692,-1
1017258952,sell,1.4e-05,80467.0,2026-05-12 18:28:51.692562+00:00,1778610531692,-1
1017258954,buy,0.00742712,80466.99,2026-05-12 18:28:51.908308+00:00,1778610531908,1
1017258955,buy,4e-08,80466.99,2026-05-12 18:28:52.628462+00:00,1778610532628,1
1017258956,sell,0.00615159,80467.0,2026-05-12 18:28:52.880425+00:00,1778610532880,-1
1017258957,sell,0.00089589,80467.0,2026-05-12 18:28:53.107099+00:00,1778610533107,-1
1017258958,sell,0.05297931,80467.0,2026-05-12 18:28:53.354630+00:00,1778610533354,-1
1017258963,sell,5e-08,80467.03,2026-05-12 18:28:53.358321+00:00,1778610533358,-1
1017258962,sell,3e-08,80467.02,2026-05-12 18:28:53.358321+00:00,1778610533358,-1
1017258960,sell,1e-08,80467.0,2026-05-12 18:28:53.358321+00:00,1778610533358,-1
1017258959,sell,0.07707049,80467.0,2026-05-12 18:28:53.358321+00:00,1778610533358,-1
1017258961,sell,0.00944824,80467.0,2026-05-12 18:28:53.358321+00:00,1778610533358,-1
1017258964,buy,4e-08,80470.34,2026-05-12 18:28:53.722297+00:00,1778610533722,1
1017258965,sell,1.4e-05,80470.35,2026-05-12 18:28:54.159870+00:00,1778610534159,-1
1017258966,sell,0.06720482,80470.35,2026-05-12 18:28:54.159870+00:00,1778610534159,-1
1017258967,sell,0.08257039,80470.35,2026-05-12 18:28:54.160454+00:00,1778610534160,-1
1017258968,sell,1e-08,80471.02,2026-05-12 18:28:54.160454+00:00,1778610534160,-1
1017258969,buy,2e-08,80471.04,2026-05-12 18:28:54.736294+00:00,1778610534736,1
1017258970,sell,1e-08,80471.05,2026-05-12 18:28:54.819954+00:00,1778610534819,-1
1017258971,sell,1e-08,80471.05,2026-05-12 18:28:54.819954+00:00,1778610534819,-1
1017258972,sell,0.00889998,80471.05,2026-05-12 18:28:54.819954+00:00,1778610534819,-1
1017258973,sell,4.728e-05,80471.05,2026-05-12 18:28:54.823230+00:00,1778610534823,-1
1017258974,sell,0.00912812,80471.05,2026-05-12 18:28:54.823230+00:00,1778610534823,-1
1017258975,sell,0.0012,80471.05,2026-05-12 18:28:54.823662+00:00,1778610534823,-1
1017258976,sell,0.0102,80471.05,2026-05-12 18:28:54.826807+00:00,1778610534826,-1
1017258977,sell,0.0914,80471.05,2026-05-12 18:28:54.826819+00:00,1778610534826,-1
1017258979,sell,1e-08,80471.06,2026-05-12 18:28:54.827502+00:00,1778610534827,-1
1017258978,sell,0.02969095,80471.05,2026-05-12 18:28:54.827502+00:00,1778610534827,-1
1017258980,buy,0.00121776,80473.69,2026-05-12 18:28:54.918401+00:00,1778610534918,1
1017258981,buy,0.00052469,80473.69,2026-05-12 18:28:55.334054+00:00,1778610535334,1
1017258982,buy,4e-08,80473.69,2026-05-12 18:28:55.763555+00:00,1778610535763,1
1017258984,sell,0.00844597,80473.7,2026-05-12 18:28:55.914789+00:00,1778610535914,-1
1017258983,sell,1.4e-05,80473.7,2026-05-12 18:28:55.914789+00:00,1778610535914,-1
1017258985,buy,1e-08,80477.04,2026-05-12 18:28:56.359433+00:00,1778610536359,1
1017258986,buy,9e-08,80477.04,2026-05-12 18:28:56.798310+00:00,1778610536798,1
1017258987,sell,1.4e-05,80477.05,2026-05-12 18:28:57.422460+00:00,1778610537422,-1
1017258988,sell,0.00149554,80477.05,2026-05-12 18:28:57.422460+00:00,1778610537422,-1
1017258989,buy,3e-08,80477.04,2026-05-12 18:28:57.825882+00:00,1778610537825,1
1017258990,buy,0.00251035,80477.04,2026-05-12 18:28:58.298959+00:00,1778610538298,1
1017258991,buy,6e-08,80477.04,2026-05-12 18:28:58.844207+00:00,1778610538844,1
1017258992,buy,1e-08,80477.04,2026-05-12 18:28:58.889592+00:00,1778610538889,1
1017258993,buy,2e-08,80477.04,2026-05-12 18:28:59.877308+00:00,1778610539877,1
1017258994,buy,0.02414247,80477.04,2026-05-12 18:28:59.900617+00:00,1778610539900,1
1017258995,buy,6.387e-05,80477.04,2026-05-12 18:29:00.429792+00:00,1778610540429,1
1017258996,buy,0.00471127,80477.04,2026-05-12 18:29:00.429792+00:00,1778610540429,1
1017258997,buy,0.00123842,80477.04,2026-05-12 18:29:00.429792+00:00,1778610540429,1
1017258998,sell,0.15025246,80477.05,2026-05-12 18:29:00.907194+00:00,1778610540907,-1
1017258999,sell,0.00447363,80477.05,2026-05-12 18:29:00.907194+00:00,1778610540907,-1
1017259000,sell,0.00011786,80478.48,2026-05-12 18:29:00.949089+00:00,1778610540949,-1
1017259001,buy,3e-08,80478.47,2026-05-12 18:29:01.101717+00:00,1778610541101,1
1017259002,buy,1e-08,80478.47,2026-05-12 18:29:01.385423+00:00,1778610541385,1
1017259003,buy,2e-08,80478.47,2026-05-12 18:29:02.145937+00:00,1778610542145,1
1017259004,buy,3.5e-07,80478.47,2026-05-12 18:29:03.494916+00:00,1778610543494,1
1017259005,sell,0.00123027,80478.48,2026-05-12 18:29:03.701243+00:00,1778610543701,-1
1017259006,buy,1e-08,80478.47,2026-05-12 18:29:03.910067+00:00,1778610543910,1
1017259007,buy,1.8e-07,80478.47,2026-05-12 18:29:04.526146+00:00,1778610544526,1
1017259008,sell,0.00011994,80478.48,2026-05-12 18:29:05.656109+00:00,1778610545656,-1
1017259009,buy,1.7e-07,80478.47,2026-05-12 18:29:05.855870+00:00,1778610545855,1
1017259010,sell,0.12835084,80478.48,2026-05-12 18:29:06.748185+00:00,1778610546748,-1
1017259012,sell,1e-08,80478.48,2026-05-12 18:29:06.748185+00:00,1778610546748,-1
1017259013,sell,3e-08,80478.5,2026-05-12 18:29:06.748185+00:00,1778610546748,-1
1017259014,sell,7e-08,80478.51,2026-05-12 18:29:06.748185+00:00,1778610546748,-1
1017259011,sell,0.00211175,80478.48,2026-05-12 18:29:06.748185+00:00,1778610546748,-1
1017259015,buy,1e-08,80478.47,2026-05-12 18:29:06.748715+00:00,1778610546748,1
1017259016,sell,0.018645,80479.06,2026-05-12 18:29:06.791996+00:00,1778610546791,-1
1017259017,buy,1.2e-07,80479.05,2026-05-12 18:29:06.938209+00:00,1778610546938,1
1017259018,buy,0.00313754,80479.05,2026-05-12 18:29:07.607662+00:00,1778610547607,1
1017259019,buy,3e-08,80479.05,2026-05-12 18:29:08.070608+00:00,1778610548070,1
1017259021,sell,0.00120667,80479.06,2026-05-12 18:29:08.615376+00:00,1778610548615,-1
1017259020,sell,8.4e-07,80479.06,2026-05-12 18:29:08.615376+00:00,1778610548615,-1
1017259022,sell,0.00120751,80479.06,2026-05-12 18:29:08.636747+00:00,1778610548636,-1
1017259023,buy,1.4e-07,80479.05,2026-05-12 18:29:09.087122+00:00,1778610549087,1
1017259024,buy,1e-08,80479.05,2026-05-12 18:29:09.209953+00:00,1778610549209,1
1017259025,sell,0.00027113,80479.06,2026-05-12 18:29:10.133451+00:00,1778610550133,-1
1017259026,buy,3e-08,80479.05,2026-05-12 18:29:10.186448+00:00,1778610550186,1
1017259027,buy,0.00018825,80479.05,2026-05-12 18:29:10.278695+00:00,1778610550278,1
1017259028,sell,0.01509373,80479.06,2026-05-12 18:29:10.616610+00:00,1778610550616,-1
1017259029,buy,5e-08,80479.05,2026-05-12 18:29:11.198402+00:00,1778610551198,1
1017259030,sell,6.151e-05,80479.06,2026-05-12 18:29:11.212916+00:00,1778610551212,-1
1017259031,sell,0.00041214,80479.06,2026-05-12 18:29:11.661537+00:00,1778610551661,-1
1017259032,buy,1e-08,80479.05,2026-05-12 18:29:11.698596+00:00,1778610551698,1
1017259033,buy,0.00295236,80479.05,2026-05-12 18:29:12.063400+00:00,1778610552063,1
1017259034,buy,5.669e-05,80479.05,2026-05-12 18:29:12.063400+00:00,1778610552063,1
1017259035,buy,0.02200349,80478.48,2026-05-12 18:29:12.063400+00:00,1778610552063,1
1017259036,buy,7e-08,80477.54,2026-05-12 18:29:12.587900+00:00,1778610552587,1
1017259037,buy,5e-08,80477.54,2026-05-12 18:29:13.623949+00:00,1778610553623,1
1017259038,buy,1e-08,80477.54,2026-05-12 18:29:14.209363+00:00,1778610554209,1
1017259040,sell,0.00058146,80477.55,2026-05-12 18:29:14.665475+00:00,1778610554665,-1
1017259039,sell,3.361e-05,80477.55,2026-05-12 18:29:14.665475+00:00,1778610554665,-1
1017259041,buy,4e-08,80477.54,2026-05-12 18:29:14.685215+00:00,1778610554685,1
1017259042,buy,0.0006667,80477.54,2026-05-12 18:29:14.803356+00:00,1778610554803,1
1017259043,buy,0.0020939,80477.54,2026-05-12 18:29:14.803356+00:00,1778610554803,1
1017259044,buy,0.00902807,80476.33,2026-05-12 18:29:14.817388+00:00,1778610554817,1
1017259045,buy,0.00588315,80476.33,2026-05-12 18:29:14.823867+00:00,1778610554823,1
1017259046,sell,0.00143766,80471.85,2026-05-12 18:29:14.884434+00:00,1778610554884,-1
1017259047,buy,0.00139593,80471.84,2026-05-12 18:29:15.062184+00:00,1778610555062,1
1017259048,buy,0.00066691,80471.84,2026-05-12 18:29:15.062184+00:00,1778610555062,1
1017259049,buy,1.4e-05,80470.35,2026-05-12 18:29:15.066722+00:00,1778610555066,1
1017259050,buy,0.03879115,80469.97,2026-05-12 18:29:15.066722+00:00,1778610555066,1
1017259051,buy,0.01892063,80469.97,2026-05-12 18:29:15.066722+00:00,1778610555066,1
1017259052,buy,0.03876345,80469.96,2026-05-12 18:29:15.066722+00:00,1778610555066,1
1017259053,buy,0.01241077,80469.91,2026-05-12 18:29:15.066722+00:00,1778610555066,1
1017259055,buy,0.04,80469.21,2026-05-12 18:29:15.072478+00:00,1778610555072,1
1017259054,buy,0.00758923,80469.91,2026-05-12 18:29:15.072478+00:00,1778610555072,1
1017259057,buy,0.28139716,80467.14,2026-05-12 18:29:15.116396+00:00,1778610555116,1
1017259056,buy,0.01331,80468.25,2026-05-12 18:29:15.116396+00:00,1778610555116,1
1017259058,buy,0.00932807,80467.14,2026-05-12 18:29:15.122643+00:00,1778610555122,1
1017259059,buy,0.09072807,80467.13,2026-05-12 18:29:15.123439+00:00,1778610555123,1
1017259060,buy,0.19459136,80467.13,2026-05-12 18:29:15.164844+00:00,1778610555164,1
1017259061,buy,0.11894031,80467.13,2026-05-12 18:29:15.165391+00:00,1778610555165,1
1017259062,buy,0.11154485,80467.13,2026-05-12 18:29:15.166479+00:00,1778610555166,1
1017259063,buy,0.02658604,80467.13,2026-05-12 18:29:15.167918+00:00,1778610555167,1
1017259064,buy,0.15543764,80467.13,2026-05-12 18:29:15.170134+00:00,1778610555170,1
1017259065,buy,1.4e-05,80467.0,2026-05-12 18:29:15.170404+00:00,1778610555170,1
1017259066,buy,1.4e-05,80463.65,2026-05-12 18:29:15.313752+00:00,1778610555313,1
1017259067,buy,0.00621382,80461.52,2026-05-12 18:29:15.313752+00:00,1778610555313,1
1017259068,buy,1.4e-05,80460.3,2026-05-12 18:29:15.313752+00:00,1778610555313,1
1017259069,buy,0.00054017,80460.2,2026-05-12 18:29:15.313752+00:00,1778610555313,1
1017259070,buy,0.0101,80460.2,2026-05-12 18:29:15.412473+00:00,1778610555412,1
1017259071,sell,0.04304539,80460.19,2026-05-12 18:29:15.618921+00:00,1778610555618,-1
1017259072,sell,0.00114065,80460.2,2026-05-12 18:29:15.618921+00:00,1778610555618,-1
1017259073,sell,0.00024603,80463.01,2026-05-12 18:29:15.713108+00:00,1778610555713,-1
1017259074,buy,3e-08,80465.82,2026-05-12 18:29:15.754717+00:00,1778610555754,1
1017259075,buy,0.0001255,80464.01,2026-05-12 18:29:16.154128+00:00,1778610556154,1
1017259076,sell,0.00023396,80463.95,2026-05-12 18:29:16.210549+00:00,1778610556210,-1
1017259077,buy,1e-08,80463.94,2026-05-12 18:29:16.675976+00:00,1778610556675,1
1017259078,buy,8e-08,80463.94,2026-05-12 18:29:16.733311+00:00,1778610556733,1
1017259079,buy,0.00049928,80463.94,2026-05-12 18:29:16.834410+00:00,1778610556834,1
1017259080,sell,0.00060376,80463.95,2026-05-12 18:29:16.872133+00:00,1778610556872,-1
1017259081,sell,0.00241504,80463.95,2026-05-12 18:29:16.884146+00:00,1778610556884,-1
1017259082,sell,0.00181355,80463.95,2026-05-12 18:29:16.911355+00:00,1778610556911,-1
1017259083,sell,0.00021654,80463.95,2026-05-12 18:29:17.117116+00:00,1778610557117,-1
1017259084,sell,0.0008857,80463.95,2026-05-12 18:29:17.124701+00:00,1778610557124,-1
1017259085,sell,0.00246027,80463.95,2026-05-12 18:29:17.200976+00:00,1778610557200,-1
1017259086,sell,0.00017677,80463.95,2026-05-12 18:29:17.430985+00:00,1778610557430,-1
1017259087,sell,0.00012301,80463.95,2026-05-12 18:29:17.511411+00:00,1778610557511,-1
1017259088,buy,5e-08,80463.94,2026-05-12 18:29:17.866625+00:00,1778610557866,1
1017259089,buy,2.765e-05,80463.94,2026-05-12 18:29:17.892738+00:00,1778610557892,1
1017259090,sell,0.00061507,80463.95,2026-05-12 18:29:17.933722+00:00,1778610557933,-1
1017259091,sell,0.00058923,80463.95,2026-05-12 18:29:18.010205+00:00,1778610558010,-1
1017259092,sell,0.00098411,80463.95,2026-05-12 18:29:18.223986+00:00,1778610558223,-1
1017259093,sell,5.892e-05,80463.95,2026-05-12 18:29:18.302564+00:00,1778610558302,-1
1017259094,sell,0.00246027,80463.95,2026-05-12 18:29:18.517968+00:00,1778610558517,-1
1017259095,sell,0.00060375,80463.95,2026-05-12 18:29:18.627270+00:00,1778610558627,-1
1017259096,sell,0.00181793,80463.95,2026-05-12 18:29:18.628534+00:00,1778610558628,-1
1017259097,buy,0.00502003,80463.94,2026-05-12 18:29:18.680708+00:00,1778610558680,1
1017259098,sell,0.13027984,80463.95,2026-05-12 18:29:18.759257+00:00,1778610558759,-1
1017259099,sell,0.00407932,80463.95,2026-05-12 18:29:18.759585+00:00,1778610558759,-1
1017259100,sell,0.00028699,80463.95,2026-05-12 18:29:18.760233+00:00,1778610558760,-1
1017259101,sell,1e-08,80463.95,2026-05-12 18:29:18.760233+00:00,1778610558760,-1
1017259102,sell,3e-08,80463.97,2026-05-12 18:29:18.760233+00:00,1778610558760,-1
1017259103,sell,5e-08,80463.98,2026-05-12 18:29:18.760233+00:00,1778610558760,-1
1017259104,buy,1.1e-07,80467.96,2026-05-12 18:29:18.936289+00:00,1778610558936,1
1017259105,sell,0.00030753,80467.97,2026-05-12 18:29:18.977772+00:00,1778610558977,-1
1017259106,buy,1e-08,80467.96,2026-05-12 18:29:18.994024+00:00,1778610558994,1
1017259107,buy,1.1e-07,80467.96,2026-05-12 18:29:20.217597+00:00,1778610560217,1
